facility_id,organisation_name,facility_name,province,city,address,postal_code,npri_id,2011_ghg_emissions_kilotonnes_of_carbon_dioxide_equivalent,facility_ghg_data_link,naics_name,naics_data_link,latitude,longitude
319,Whitby Cogeneration L.P.,Whitby Cogeneration,Ontario,Whitby,1550 Wentworth Street,L1N7C1,5934,205.92,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10319,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,43.85930000,-78.90320000
323,TransAlta Generation Partnership,Windsor Essex Cogeneration Plant,Ontario,Windsor,2600 Temple Drive,N8W5J5,5267,194.96,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10323,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,42.28770000,-82.98030000
331,Dyno Nobel Nitrogen Inc.,Maitland,Ontario,Maitland,1301 Brockchem Road,K0E1P0,3807,6.89,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10331,Chemical Fertilizer (except Potash) Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325313,44.66030000,-75.59780000
332,City of Hamilton,Glanbrook Landfill Site,Ontario,Hamilton,1500 Haldibrook Road,L8E3X8,10976,20.58,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10332,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,43.07050000,-79.79170000
335,Lake Superior Power,Lake Superior Power,Ontario,Sault Ste Marie,102 West Street,P6A6W6,10697,260.42,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10335,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,46.51830000,-84.36260000
337,Niagara Waste Systems Limited,Niagara Waste Systems Landfill Sites,Ontario,Niagara Falls,2800 Thorold Townline Road,L2E6S4,10132,98.93,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10337,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,43.04730000,-79.17280000
343,BFI Canada Inc.,Ridge Landfill,Ontario,Blenheim,20262 Erieau Road,N0P1A0,7396,340.81,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10343,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,42.31400000,-82.05570000
348,City of Ottawa,Trail Road Waste Facility,Ontario,Ottawa,4475 Trail Road,K0A2Z0,7238,85.91,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10348,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,45.23420000,-75.76120000
351,Hiram Walker & Sons Ltd.,Walkerville,Ontario,Windsor,2072 Riverside Drive East,N8Y4S5,7353,56.51,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10351,Distilleries,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=312140,42.32580000,-83.00850000
358,Corporation of the City of Guelph,Eastview Landfill,Ontario,Guelph,186 Eastview Road,N1E1Z6,10636,72.03,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10358,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,43.57420000,-80.23230000
360,Air Products Canada Ltd.,Corunna Hydrogen Facility,Ontario,Corunna,150 St. Clair Parkway,N0N1G0,11489,434.23,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10360,Industrial Gas Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325120,42.90110000,-82.44610000
364,Essex-Windsor Solid Waste Authority,Essex County Landfill No. 3,Ontario,Lakeshore,914 County 25 (East Puce Road) Road,N8M2X7,11455,149.48,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10364,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,42.25560000,-82.77950000
365,Essex-Windsor Solid Waste Authority,Essex County Regional Landfill,Ontario,Essex,7700 County 18 Road,N0R1B0,11456,118.44,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10365,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,42.08790000,-82.87250000
366,Greater Toronto Airports Authority,Toronto Pearson International Airport,Ontario,Mississauga,3111 Convair Drive,L5P1B2,4451,65.37,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10366,Other Support Activities for Air Transport,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=488190,43.66820000,-79.59840000
373,O-I Canada Corp.,Plant #31 Brampton,Ontario,Brampton,100 West Drive,L6T2J5,517,73.35,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10373,Glass Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327214,43.70430000,-79.72750000
376,Region of Peel,Britannia Sanitary Landfill Site,Ontario,Mississauga,5700 Terry Fox Way,L5M2G6,5989,201.88,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10376,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,43.60340000,-79.69670000
387,General Scrap Partnership,Lakehead Scrap Metal,Ontario,Thunder Bay,305 106th Street,P7E0A3,3769,0.78,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10387,All Other Miscellaneous Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990,48.37420000,-89.24370000
395,Umicore Autocat Corp,Burlington Automotive Catalyst Manufacturing Plant,Ontario,Burlington,0 4261 Mainway Drive North,L7R3Y8,4438,2.77,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10395,All Other Miscellaneous Chemical Product Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325999,43.37980000,-79.78940000
398,Xstrata Canada Corporation,Sudbury Nickel Smelter Complex,Ontario,Falconbridge,1 Longyear Drive,P0M1S0,1236,114.79,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10398,Nickel-Copper Ore Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212232,46.57750000,-80.80420000
407,"Greenfield Energy Centre, LP",Greenfield Energy Centre,Ontario,Courtright,140 Bickford Line,N0N 1H0,11581,1340.14,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10407,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,42.76830000,-82.45420000
410,Atlantic Power LP,Kapuskasing Power Plant,Ontario,Kapuskasing,47 Gough Road,P5N2X7,10404,130.97,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10410,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,49.39090000,-82.43730000
413,Portlands Energy Centre LP,Portlands Energy Centre,Ontario,Toronto,470 Unwin Avenue,M4M3B9,11803,459.98,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10413,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,43.64950000,-79.33110000
416,ADM Agri-Industries,ADM AGRI-INDUSTRIES - ADM Windsor,Ontario,Windsor,5550 Maplewood Drive,N9C0B9,5694,69.13,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10416,Oilseed Processing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311224,42.26550000,-83.10010000
422,Bruce Power LP,Bruce Power,Ontario,Tiverton,177 Tie Road,N0G2T0,7041,49.84,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10422,Nuclear Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221113,44.32890000,-81.59160000
423,Bunge Canada Holdings I ULC,Bunge Canada - Hamilton Plant,Ontario,Hamilton,0 515 Victoria Avenue North,L8G3G7,161,62.95,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10423,Oilseed Processing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311224,43.26830000,-79.85060000
425,Canada Starch Operating Company Inc.,Casco Inc. - Port Colborne Plant,Ontario,Port Colborne,55 Invertose Drive East,L3K5X7,2695,80.02,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10425,Wet Corn Milling,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311221,42.92320000,-79.24860000
427,Canadian Gypsum Company,CGC Hagersville Plant,Ontario,Hagersville,55 Third Line Road,N0A1H0,7195,52.42,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10427,Gypsum Product Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327420,43.01260000,-80.01560000
432,Atlantic Power LP,North Bay,Ontario,North Bay,4001 11 RR#2 Highway North,P1B8G3,10406,128.30,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10432,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,46.38030000,-79.46920000
453,East Windsor Cogeneration LP,East Windsor Cogeneration Centre,Ontario,Windsor,274 Cadillac Street,N8Y2S7,11791,141.06,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10453,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,42.32490000,-82.99960000
459,Enwave Energy Corporation,Pearl Street Steam Plant,Ontario,Toronto,120 Pearl Street,M5H1L2,7656,64.09,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10459,Steam and Air-Conditioning Supply,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221330,43.64820000,-79.38580000
460,Enwave Energy Corporation,Walton Street Steam Plant,Ontario,Toronto,95 Walton Street,M5G1H9,7657,131.11,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10460,Steam and Air-Conditioning Supply,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221330,43.65760000,-79.38540000
462,Essar Power Canada Ltd.,Essar Power Canada Ltd,Ontario,Sault Ste. Marie,105 West Street North,P6A7B4,11793,1532.09,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10462,Other Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221119,46.52170000,-84.36370000
466,Flakeboard Company Limited,Flakeboard Company Limited,Ontario,Sault Ste Marie,657 Baseline,P6A5K6,5885,30.41,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10466,Particle Board and Fibreboard Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=321216,46.51830000,-84.41480000
467,"Ford Motor Company of Canada, Limited",Oakville Assembly Plant,Ontario,Oakville,The Canadian Road,L6J5C9,3419,81.11,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10467,Automobile and Light-Duty Motor Vehicle Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=336110,43.48400000,-79.66920000
469,Goreway Station Partnership,Goreway Power Station,Ontario,Brampton,8600 Goreway Drive,L6T0A8,11659,1103.48,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10469,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,43.74650000,-79.67990000
471,Green Lane Landfill,Green Lane Landfill,Ontario,St. Thomas,0 38593 Third Line R.R. 7,N5P3T2,11685,115.46,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10471,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,42.81560000,-81.32670000
472,Greenfield Ethanol Inc.,Greenfield Johnstown Limited Partnership,Ontario,Prescott,141 Commerce Drive,K0E1T0,11684,264.03,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10472,Other Basic Organic Chemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190,44.73530000,-75.48420000
478,Integrated Grain Processors Co-operative Incorporated,IGPC Ethanol,Ontario,Aylmer,89 Progress Drive,N5H2R9,11696,59.27,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10478,Other Basic Organic Chemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190,42.78270000,-80.98130000
479,INVISTA (Canada) Company,INVISTA (Canada) Company,Ontario,Kingston,0 455 Front Road,K7L4Z6,3422,87.03,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10479,Artificial and Synthetic Fibres and Filaments Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325220,44.21590000,-76.55530000
481,Irving Tissue,Irving Tissue,Ontario,Toronto,1551 Weston Road,M6M4Y4,327,52.23,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10481,Paper (except Newsprint) Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322121,43.69440000,-79.50590000
482,Jungbunzlauer Canada Inc.,Jungbunzlauer Canada Inc.,Ontario,Port Colborne,1555 Elm Street,L3K5V5,10303,66.93,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10482,Other Basic Organic Chemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190,42.92120000,-79.25540000
493,Magellan Aerospace Limited,Haley Industries Limited,Ontario,Haley,634 Magnesium Road East,K0J1Y0,7080,55.06,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10493,Non-Ferrous Foundries (except Die-Casting),http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331529,45.59640000,-76.75520000
501,NOVA Chemicals (Canada) Ltd.,Moore Site,Ontario,Mooretown,510 Moore Line,N0N1M0,1788,53.76,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10501,Resin and Synthetic Rubber Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325210,42.84890000,-82.42440000
537,Redpath Sugar Ltd,Toronto Refinery,Ontario,Toronto,95 Queen's Quay East,M5E1A3,2016,61.46,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10537,Sugar Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311310,43.64250000,-79.37280000
539,Region of Waterloo,Cambridge Landfill Site,Ontario,Cambridge,0 201 Savage Drive,N1T1S6,10398,3.55,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10539,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,43.36800000,-80.27380000
540,Region of Waterloo,Waterloo Landfill Site,Ontario,Waterloo,0 925 Erb Street West,N2J3Z4,10399,47.15,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10540,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,43.44180000,-80.57870000
554,"St. Clair Power, LP",St. Clair Energy Center,Ontario,Corunna,790 Petrolia Line,N0N1G0,11778,359.08,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10554,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,42.89670000,-82.39820000
559,Suncor Energy Products Inc.,St. Clair Ethanol Plant,Ontario,Mooretown,0 535 Rokeby Line,N0N1M0,11444,147.52,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10559,Other Basic Organic Chemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190,42.92940000,-82.43810000
564,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Cambridge),Ontario,Cambridge,1055 Fountain Street North,N3H5K2,3790,55.96,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10564,Automobile and Light-Duty Motor Vehicle Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=336110,43.41980000,-80.37080000
565,Union Gas Limited,Natural Gas Transmission and Distribution,Ontario,Chatham,50 Keil Drive North,N7M5M1,,777.36,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10565,Natural Gas Distribution,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221210,0.00000000,0.00000000
581,Global Contract Inc.,Global Contract Inc.,Ontario,North York,565 Petrolia Road South,M3J2X8,10187,1.92,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10581,Office Furniture (except Wood) Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=337214,43.77470000,-79.48570000
593,Campbell Co. of Canada,PLANT 051 - Toronto,Ontario,Toronto,60 Birmingham Street,M8V2B8,7392,23.56,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10593,Frozen Food Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311410,43.60560000,-79.50020000
600,City of Sault Ste. Marie,East Wastewater Treatment Plant,Ontario,Sault Ste. Marie,2221 Queen Street,P6A2K9,11467,2.01,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10600,Sewage Treatment Facilities,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221320,46.50650000,-84.26020000
602,"Clean Harbors Canada, Inc.","Clean Harbors Canada, Inc",Ontario,Corunna,4090 Telfer Road North,N0N1G0,2537,68.86,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10602,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,42.88040000,-82.29710000
